row_id,column,original_value,injected_value,error_type,error_family
9089,reservation_status_date,2016-10-12,2016/10/12,date_format_inconsistency,format_errors
79872,reservation_status_date,2015-11-06,06-Nov-2015,date_format_inconsistency,format_errors
117069,reservation_status_date,2017-07-29,"July 29, 2017",date_format_inconsistency,format_errors
73007,reservation_status_date,2017-05-02,05/02/2017,date_format_inconsistency,format_errors
109176,reservation_status_date,2017-04-08,1491609600,date_format_inconsistency,format_errors
105490,reservation_status_date,2017-02-10,10-Feb-2017,date_format_inconsistency,format_errors
39953,reservation_status_date,2017-09-02,02-Sep-2017,date_format_inconsistency,format_errors
74661,reservation_status_date,2015-01-30,30/01/2015,date_format_inconsistency,format_errors
80472,reservation_status_date,2015-11-17,"November 17, 2015",date_format_inconsistency,format_errors
72023,reservation_status_date,2016-11-21,2016/11/21,date_format_inconsistency,format_errors
81436,reservation_status_date,2015-12-11,"December 11, 2015",date_format_inconsistency,format_errors
59664,reservation_status_date,2016-09-15,15-Sep-2016,date_format_inconsistency,format_errors
24020,reservation_status_date,2016-05-10,2016/05/10,date_format_inconsistency,format_errors
110996,reservation_status_date,2017-05-05,05/05/2017,date_format_inconsistency,format_errors
19754,reservation_status_date,2016-01-02,1451692800,date_format_inconsistency,format_errors
30496,reservation_status_date,2016-11-25,2016/11/25,date_format_inconsistency,format_errors
17411,reservation_status_date,2015-10-10,"October 10, 2015",date_format_inconsistency,format_errors
97623,reservation_status_date,2016-09-19,2016/09/19,date_format_inconsistency,format_errors
48218,reservation_status_date,2016-03-23,23/03/2016,date_format_inconsistency,format_errors
3734,reservation_status_date,2016-01-07,01/07/2016,date_format_inconsistency,format_errors
36709,reservation_status_date,2017-05-28,28/05/2017,date_format_inconsistency,format_errors
56465,reservation_status_date,2016-08-29,29-Aug-2016,date_format_inconsistency,format_errors
118806,reservation_status_date,2017-08-26,1503705600,date_format_inconsistency,format_errors
92354,reservation_status_date,2016-07-05,05-Jul-2016,date_format_inconsistency,format_errors
2055,reservation_status_date,2015-09-01,2015/09/01,date_format_inconsistency,format_errors
64906,reservation_status_date,2017-03-04,04/03/2017,date_format_inconsistency,format_errors
37845,reservation_status_date,2017-07-01,1498867200,date_format_inconsistency,format_errors
95057,reservation_status_date,2016-08-14,08/14/2016,date_format_inconsistency,format_errors
70172,reservation_status_date,2017-05-02,02-May-2017,date_format_inconsistency,format_errors
48706,reservation_status_date,2016-03-04,2016/03/04,date_format_inconsistency,format_errors
90831,reservation_status_date,2016-06-12,1465689600,date_format_inconsistency,format_errors
4975,reservation_status_date,2016-04-18,1460937600,date_format_inconsistency,format_errors
53481,reservation_status_date,2016-06-22,22-Jun-2016,date_format_inconsistency,format_errors
81308,reservation_status_date,2015-12-08,08-Dec-2015,date_format_inconsistency,format_errors
74757,reservation_status_date,2015-10-22,"October 22, 2015",date_format_inconsistency,format_errors
49878,reservation_status_date,2016-03-05,05-Mar-2016,date_format_inconsistency,format_errors
72876,reservation_status_date,2016-10-10,2016/10/10,date_format_inconsistency,format_errors
70033,reservation_status_date,2017-05-06,06-May-2017,date_format_inconsistency,format_errors
6195,reservation_status_date,2016-05-30,30-May-2016,date_format_inconsistency,format_errors
32190,reservation_status_date,2017-01-19,"January 19, 2017",date_format_inconsistency,format_errors
104629,reservation_status_date,2017-01-19,01/19/2017,date_format_inconsistency,format_errors
73203,reservation_status_date,2017-01-14,14/01/2017,date_format_inconsistency,format_errors
62953,reservation_status_date,2016-11-25,"November 25, 2016",date_format_inconsistency,format_errors
13517,reservation_status_date,2017-07-30,"July 30, 2017",date_format_inconsistency,format_errors
117257,reservation_status_date,2017-08-01,01-Aug-2017,date_format_inconsistency,format_errors
3222,reservation_status_date,2015-11-22,1448150400,date_format_inconsistency,format_errors
64869,reservation_status_date,2017-03-08,2017/03/08,date_format_inconsistency,format_errors
78199,reservation_status_date,2015-10-06,2015/10/06,date_format_inconsistency,format_errors
88538,reservation_status_date,2016-05-08,08-May-2016,date_format_inconsistency,format_errors
70444,reservation_status_date,2016-12-26,1482710400,date_format_inconsistency,format_errors
100666,reservation_status_date,2016-10-31,1477872000,date_format_inconsistency,format_errors
37809,reservation_status_date,2017-06-30,30/06/2017,date_format_inconsistency,format_errors
76777,reservation_status_date,2015-08-10,10-Aug-2015,date_format_inconsistency,format_errors
66279,reservation_status_date,2016-12-09,09-Dec-2016,date_format_inconsistency,format_errors
118550,reservation_status_date,2017-08-22,1503360000,date_format_inconsistency,format_errors
102706,reservation_status_date,2016-12-05,05-Dec-2016,date_format_inconsistency,format_errors
46324,reservation_status_date,2015-10-19,19/10/2015,date_format_inconsistency,format_errors
38290,reservation_status_date,2017-07-14,07/14/2017,date_format_inconsistency,format_errors
109129,reservation_status_date,2017-04-07,07/04/2017,date_format_inconsistency,format_errors
59728,reservation_status_date,2016-07-13,07/13/2016,date_format_inconsistency,format_errors
76452,reservation_status_date,2015-07-23,23/07/2015,date_format_inconsistency,format_errors
59491,reservation_status_date,2016-09-26,2016/09/26,date_format_inconsistency,format_errors
52355,reservation_status_date,2015-11-11,"November 11, 2015",date_format_inconsistency,format_errors
110987,reservation_status_date,2017-05-05,2017/05/05,date_format_inconsistency,format_errors
115586,reservation_status_date,2017-07-08,1499472000,date_format_inconsistency,format_errors
49058,reservation_status_date,2016-03-16,16-Mar-2016,date_format_inconsistency,format_errors
69083,reservation_status_date,2016-08-22,"August 22, 2016",date_format_inconsistency,format_errors
56650,reservation_status_date,2016-03-15,03/15/2016,date_format_inconsistency,format_errors
52435,reservation_status_date,2016-06-02,2016/06/02,date_format_inconsistency,format_errors
75429,reservation_status_date,2015-07-02,02-Jul-2015,date_format_inconsistency,format_errors
34685,reservation_status_date,2017-04-02,2017/04/02,date_format_inconsistency,format_errors
96812,reservation_status_date,2016-09-09,09/09/2016,date_format_inconsistency,format_errors
77649,reservation_status_date,2015-09-24,24/09/2015,date_format_inconsistency,format_errors
70117,reservation_status_date,2017-04-26,26/04/2017,date_format_inconsistency,format_errors
93850,reservation_status_date,2016-07-28,2016/07/28,date_format_inconsistency,format_errors
1711,reservation_status_date,2015-08-25,25-Aug-2015,date_format_inconsistency,format_errors
11288,reservation_status_date,2017-02-19,02/19/2017,date_format_inconsistency,format_errors
111412,reservation_status_date,2017-05-11,05/11/2017,date_format_inconsistency,format_errors
117966,reservation_status_date,2017-08-13,13-Aug-2017,date_format_inconsistency,format_errors
111356,reservation_status_date,2017-06-23,1498176000,date_format_inconsistency,format_errors
104404,reservation_status_date,2017-01-13,1484265600,date_format_inconsistency,format_errors
46515,reservation_status_date,2016-01-05,"January 05, 2016",date_format_inconsistency,format_errors
98881,reservation_status_date,2016-10-06,2016/10/06,date_format_inconsistency,format_errors
19529,reservation_status_date,2015-12-26,26/12/2015,date_format_inconsistency,format_errors
2260,reservation_status_date,2015-10-11,1444521600,date_format_inconsistency,format_errors
13257,reservation_status_date,2016-11-04,04/11/2016,date_format_inconsistency,format_errors
16782,reservation_status_date,2015-09-12,"September 12, 2015",date_format_inconsistency,format_errors
48952,reservation_status_date,2016-04-03,2016/04/03,date_format_inconsistency,format_errors
2041,reservation_status_date,2015-10-05,1444003200,date_format_inconsistency,format_errors
88158,reservation_status_date,2016-05-02,05/02/2016,date_format_inconsistency,format_errors
27599,reservation_status_date,2016-09-03,03-Sep-2016,date_format_inconsistency,format_errors
116505,reservation_status_date,2017-07-21,07/21/2017,date_format_inconsistency,format_errors
116591,reservation_status_date,2017-07-22,22/07/2017,date_format_inconsistency,format_errors
6051,reservation_status_date,2016-04-25,"April 25, 2016",date_format_inconsistency,format_errors
30657,reservation_status_date,2016-11-30,30-Nov-2016,date_format_inconsistency,format_errors
116305,reservation_status_date,2017-07-18,07/18/2017,date_format_inconsistency,format_errors
80282,reservation_status_date,2015-11-16,1447632000,date_format_inconsistency,format_errors
118933,reservation_status_date,2017-08-27,27-Aug-2017,date_format_inconsistency,format_errors
57447,reservation_status_date,2016-08-30,"August 30, 2016",date_format_inconsistency,format_errors
2421,reservation_status_date,2015-10-20,"October 20, 2015",date_format_inconsistency,format_errors
95695,reservation_status_date,2016-08-23,"August 23, 2016",date_format_inconsistency,format_errors
27457,reservation_status_date,2016-08-30,30/08/2016,date_format_inconsistency,format_errors
52516,reservation_status_date,2016-06-02,02-Jun-2016,date_format_inconsistency,format_errors
55193,reservation_status_date,2016-04-22,2016/04/22,date_format_inconsistency,format_errors
94858,reservation_status_date,2016-08-11,"August 11, 2016",date_format_inconsistency,format_errors
38229,reservation_status_date,2017-07-12,"July 12, 2017",date_format_inconsistency,format_errors
44337,reservation_status_date,2015-10-06,1444089600,date_format_inconsistency,format_errors
37115,reservation_status_date,2017-06-08,08-Jun-2017,date_format_inconsistency,format_errors
28676,reservation_status_date,2016-10-12,10/12/2016,date_format_inconsistency,format_errors
45948,reservation_status_date,2015-05-12,12/05/2015,date_format_inconsistency,format_errors
50144,reservation_status_date,2016-01-19,2016/01/19,date_format_inconsistency,format_errors
4185,reservation_status_date,2016-02-15,15-Feb-2016,date_format_inconsistency,format_errors
54452,reservation_status_date,2016-07-05,05-Jul-2016,date_format_inconsistency,format_errors
117387,reservation_status_date,2017-08-03,08/03/2017,date_format_inconsistency,format_errors
40450,reservation_status_date,2015-07-29,07/29/2015,date_format_inconsistency,format_errors
39369,reservation_status_date,2017-08-16,"August 16, 2017",date_format_inconsistency,format_errors
48133,reservation_status_date,2016-02-03,2016/02/03,date_format_inconsistency,format_errors
115051,reservation_status_date,2017-07-01,07/01/2017,date_format_inconsistency,format_errors
36918,reservation_status_date,2017-06-01,01-Jun-2017,date_format_inconsistency,format_errors
37964,reservation_status_date,2017-07-05,1499212800,date_format_inconsistency,format_errors
85016,reservation_status_date,2016-03-08,03/08/2016,date_format_inconsistency,format_errors
103234,reservation_status_date,2016-12-17,12/17/2016,date_format_inconsistency,format_errors
18522,reservation_status_date,2016-02-27,02/27/2016,date_format_inconsistency,format_errors
35443,reservation_status_date,2017-04-23,1492905600,date_format_inconsistency,format_errors
62470,reservation_status_date,2016-12-07,07-Dec-2016,date_format_inconsistency,format_errors
28725,reservation_status_date,2016-10-10,1476057600,date_format_inconsistency,format_errors
81609,reservation_status_date,2015-12-15,1450137600,date_format_inconsistency,format_errors
97563,reservation_status_date,2016-09-18,"September 18, 2016",date_format_inconsistency,format_errors
18822,reservation_status_date,2015-11-30,30/11/2015,date_format_inconsistency,format_errors
109458,reservation_status_date,2017-04-12,04/12/2017,date_format_inconsistency,format_errors
22227,reservation_status_date,2016-03-21,21-Mar-2016,date_format_inconsistency,format_errors
71246,reservation_status_date,2017-05-30,"May 30, 2017",date_format_inconsistency,format_errors
115279,reservation_status_date,2017-07-04,04/07/2017,date_format_inconsistency,format_errors
36830,reservation_status_date,2017-05-30,1496102400,date_format_inconsistency,format_errors
99528,reservation_status_date,2016-10-14,10/14/2016,date_format_inconsistency,format_errors
59933,reservation_status_date,2016-10-27,27-Oct-2016,date_format_inconsistency,format_errors
94666,reservation_status_date,2016-08-08,1470614400,date_format_inconsistency,format_errors
61797,reservation_status_date,2016-04-27,27-Apr-2016,date_format_inconsistency,format_errors
4013,reservation_status_date,2015-12-11,2015/12/11,date_format_inconsistency,format_errors
77365,reservation_status_date,2015-09-17,17/09/2015,date_format_inconsistency,format_errors
59800,reservation_status_date,2016-11-02,2016/11/02,date_format_inconsistency,format_errors
18089,reservation_status_date,2015-11-04,1446595200,date_format_inconsistency,format_errors
50365,reservation_status_date,2016-04-20,1461110400,date_format_inconsistency,format_errors
109768,reservation_status_date,2017-04-17,17/04/2017,date_format_inconsistency,format_errors
68232,reservation_status_date,2017-01-31,01/31/2017,date_format_inconsistency,format_errors
37092,reservation_status_date,2017-06-07,07/06/2017,date_format_inconsistency,format_errors
11858,reservation_status_date,2017-05-22,1495411200,date_format_inconsistency,format_errors
88869,reservation_status_date,2016-05-13,05/13/2016,date_format_inconsistency,format_errors
84311,reservation_status_date,2016-02-23,23-Feb-2016,date_format_inconsistency,format_errors
65281,reservation_status_date,2017-01-10,"January 10, 2017",date_format_inconsistency,format_errors
76389,reservation_status_date,2015-07-19,2015/07/19,date_format_inconsistency,format_errors
52610,reservation_status_date,2016-05-30,1464566400,date_format_inconsistency,format_errors
56260,reservation_status_date,2016-08-15,08/15/2016,date_format_inconsistency,format_errors
29631,reservation_status_date,2016-11-02,2016/11/02,date_format_inconsistency,format_errors
99864,reservation_status_date,2016-10-20,10/20/2016,date_format_inconsistency,format_errors
76625,reservation_status_date,2015-07-31,07/31/2015,date_format_inconsistency,format_errors
63021,reservation_status_date,2015-10-21,21/10/2015,date_format_inconsistency,format_errors
10791,reservation_status_date,2017-01-08,"January 08, 2017",date_format_inconsistency,format_errors
43715,reservation_status_date,2015-09-26,26-Sep-2015,date_format_inconsistency,format_errors
27975,reservation_status_date,2016-09-16,2016/09/16,date_format_inconsistency,format_errors
32826,reservation_status_date,2017-02-06,1486339200,date_format_inconsistency,format_errors
66684,reservation_status_date,2016-12-09,09-Dec-2016,date_format_inconsistency,format_errors
25069,reservation_status_date,2016-06-13,"June 13, 2016",date_format_inconsistency,format_errors
56068,reservation_status_date,2016-08-26,08/26/2016,date_format_inconsistency,format_errors
51111,reservation_status_date,2016-01-18,1453075200,date_format_inconsistency,format_errors
35587,reservation_status_date,2017-04-28,"April 28, 2017",date_format_inconsistency,format_errors
49392,reservation_status_date,2016-04-15,2016/04/15,date_format_inconsistency,format_errors
62294,reservation_status_date,2016-10-21,21-Oct-2016,date_format_inconsistency,format_errors
38602,reservation_status_date,2017-07-24,1500854400,date_format_inconsistency,format_errors
38526,reservation_status_date,2017-07-21,1500595200,date_format_inconsistency,format_errors
67114,reservation_status_date,2017-04-07,2017/04/07,date_format_inconsistency,format_errors
79098,reservation_status_date,2015-10-22,22-Oct-2015,date_format_inconsistency,format_errors
68330,reservation_status_date,2017-01-31,31/01/2017,date_format_inconsistency,format_errors
77058,reservation_status_date,2015-09-04,04/09/2015,date_format_inconsistency,format_errors
5054,reservation_status_date,2016-03-16,16-Mar-2016,date_format_inconsistency,format_errors
74933,reservation_status_date,2015-05-30,2015/05/30,date_format_inconsistency,format_errors
16100,reservation_status_date,2015-08-15,2015/08/15,date_format_inconsistency,format_errors
76646,reservation_status_date,2015-08-04,08/04/2015,date_format_inconsistency,format_errors
113466,reservation_status_date,2017-06-08,08-Jun-2017,date_format_inconsistency,format_errors
89221,reservation_status_date,2016-05-19,1463616000,date_format_inconsistency,format_errors
85585,reservation_status_date,2016-03-18,18/03/2016,date_format_inconsistency,format_errors
76684,reservation_status_date,2016-04-13,"April 13, 2016",date_format_inconsistency,format_errors
91973,reservation_status_date,2016-06-28,1467072000,date_format_inconsistency,format_errors
40572,reservation_status_date,2015-08-04,08/04/2015,date_format_inconsistency,format_errors
110197,reservation_status_date,2017-04-23,04/23/2017,date_format_inconsistency,format_errors
44112,reservation_status_date,2015-10-02,"October 02, 2015",date_format_inconsistency,format_errors
23384,reservation_status_date,2016-04-24,2016/04/24,date_format_inconsistency,format_errors
10211,reservation_status_date,2016-09-28,09/28/2016,date_format_inconsistency,format_errors
113622,reservation_status_date,2017-06-10,2017/06/10,date_format_inconsistency,format_errors
49728,reservation_status_date,2016-04-22,04/22/2016,date_format_inconsistency,format_errors
9356,reservation_status_date,2016-10-21,"October 21, 2016",date_format_inconsistency,format_errors
104104,reservation_status_date,2017-01-06,06-Jan-2017,date_format_inconsistency,format_errors
45376,reservation_status_date,2015-10-31,31/10/2015,date_format_inconsistency,format_errors
44521,reservation_status_date,2015-10-09,2015/10/09,date_format_inconsistency,format_errors
117583,reservation_status_date,2017-08-06,2017/08/06,date_format_inconsistency,format_errors
91953,reservation_status_date,2016-06-28,1467072000,date_format_inconsistency,format_errors
14027,reservation_status_date,2017-03-31,03/31/2017,date_format_inconsistency,format_errors
66761,reservation_status_date,2016-04-17,"April 17, 2016",date_format_inconsistency,format_errors
74786,reservation_status_date,2015-03-25,1427241600,date_format_inconsistency,format_errors
76716,reservation_status_date,2016-12-27,27/12/2016,date_format_inconsistency,format_errors
67721,reservation_status_date,2016-04-17,"April 17, 2016",date_format_inconsistency,format_errors
60084,reservation_status_date,2016-10-28,"October 28, 2016",date_format_inconsistency,format_errors
106849,reservation_status_date,2017-03-04,"March 04, 2017",date_format_inconsistency,format_errors
97548,reservation_status_date,2016-09-18,"September 18, 2016",date_format_inconsistency,format_errors
97103,reservation_status_date,2016-09-12,2016/09/12,date_format_inconsistency,format_errors
104468,reservation_status_date,2017-01-14,01/14/2017,date_format_inconsistency,format_errors
62654,reservation_status_date,2016-11-25,1480032000,date_format_inconsistency,format_errors
32360,reservation_status_date,2017-01-24,1485216000,date_format_inconsistency,format_errors
16884,reservation_status_date,2015-09-16,09/16/2015,date_format_inconsistency,format_errors
56474,reservation_status_date,2016-07-15,1468540800,date_format_inconsistency,format_errors
103768,reservation_status_date,2017-01-01,01/01/2017,date_format_inconsistency,format_errors
72259,reservation_status_date,2016-12-04,04/12/2016,date_format_inconsistency,format_errors
19520,reservation_status_date,2015-12-26,"December 26, 2015",date_format_inconsistency,format_errors
51178,reservation_status_date,2016-05-14,2016/05/14,date_format_inconsistency,format_errors
78275,reservation_status_date,2015-10-07,1444176000,date_format_inconsistency,format_errors
16069,reservation_status_date,2015-08-14,14-Aug-2015,date_format_inconsistency,format_errors
51895,reservation_status_date,2016-05-29,2016/05/29,date_format_inconsistency,format_errors
73119,reservation_status_date,2017-07-19,07/19/2017,date_format_inconsistency,format_errors
29560,reservation_status_date,2016-10-31,1477872000,date_format_inconsistency,format_errors
107653,reservation_status_date,2017-03-16,16-Mar-2017,date_format_inconsistency,format_errors
20679,reservation_status_date,2016-02-07,07/02/2016,date_format_inconsistency,format_errors
55348,reservation_status_date,2016-01-13,13/01/2016,date_format_inconsistency,format_errors
11042,reservation_status_date,2017-01-28,01/28/2017,date_format_inconsistency,format_errors
15973,reservation_status_date,2015-08-10,10/08/2015,date_format_inconsistency,format_errors
10091,reservation_status_date,2017-01-24,01/24/2017,date_format_inconsistency,format_errors
21882,reservation_status_date,2016-03-13,1457827200,date_format_inconsistency,format_errors
48249,reservation_status_date,2016-03-14,03/14/2016,date_format_inconsistency,format_errors
73935,reservation_status_date,2015-01-01,01-Jan-2015,date_format_inconsistency,format_errors
111940,reservation_status_date,2017-05-18,1495065600,date_format_inconsistency,format_errors
12036,reservation_status_date,2017-05-18,05/18/2017,date_format_inconsistency,format_errors
21548,reservation_status_date,2016-03-03,2016/03/03,date_format_inconsistency,format_errors
46596,reservation_status_date,2016-01-10,"January 10, 2016",date_format_inconsistency,format_errors
87366,reservation_status_date,2016-04-19,04/19/2016,date_format_inconsistency,format_errors
39024,reservation_status_date,2017-08-06,1501977600,date_format_inconsistency,format_errors
68821,reservation_status_date,2016-11-19,19-Nov-2016,date_format_inconsistency,format_errors
65203,reservation_status_date,2017-03-13,"March 13, 2017",date_format_inconsistency,format_errors
62214,reservation_status_date,2015-10-21,2015/10/21,date_format_inconsistency,format_errors
16772,reservation_status_date,2015-09-11,1441929600,date_format_inconsistency,format_errors
9950,reservation_status_date,2016-10-27,2016/10/27,date_format_inconsistency,format_errors
76029,reservation_status_date,2015-07-06,1436140800,date_format_inconsistency,format_errors
77093,reservation_status_date,2015-09-07,09/07/2015,date_format_inconsistency,format_errors
30910,reservation_status_date,2016-12-08,"December 08, 2016",date_format_inconsistency,format_errors
109058,reservation_status_date,2017-04-06,04/06/2017,date_format_inconsistency,format_errors
111832,reservation_status_date,2017-05-17,2017/05/17,date_format_inconsistency,format_errors
22113,reservation_status_date,2016-03-18,2016/03/18,date_format_inconsistency,format_errors
54450,reservation_status_date,2016-07-11,11-Jul-2016,date_format_inconsistency,format_errors
61610,reservation_status_date,2016-08-29,29-Aug-2016,date_format_inconsistency,format_errors
94744,reservation_status_date,2016-08-09,2016/08/09,date_format_inconsistency,format_errors
60194,reservation_status_date,2016-04-04,04/04/2016,date_format_inconsistency,format_errors
78249,reservation_status_date,2015-10-07,"October 07, 2015",date_format_inconsistency,format_errors
100331,reservation_status_date,2016-10-27,2016/10/27,date_format_inconsistency,format_errors
2153,reservation_status_date,2015-09-18,18/09/2015,date_format_inconsistency,format_errors
1430,reservation_status_date,2015-08-31,1440979200,date_format_inconsistency,format_errors
108071,reservation_status_date,2017-03-22,03/22/2017,date_format_inconsistency,format_errors
56691,reservation_status_date,2016-09-09,2016/09/09,date_format_inconsistency,format_errors
23161,reservation_status_date,2016-04-17,17-Apr-2016,date_format_inconsistency,format_errors
53898,reservation_status_date,2016-03-16,1458086400,date_format_inconsistency,format_errors
78077,reservation_status_date,2015-10-02,2015/10/02,date_format_inconsistency,format_errors
114773,reservation_status_date,2017-06-27,27-Jun-2017,date_format_inconsistency,format_errors
17569,reservation_status_date,2015-10-15,2015/10/15,date_format_inconsistency,format_errors
26645,reservation_status_date,2016-08-07,"August 07, 2016",date_format_inconsistency,format_errors
37235,reservation_status_date,2017-06-11,11-Jun-2017,date_format_inconsistency,format_errors
56201,reservation_status_date,2015-10-21,1445385600,date_format_inconsistency,format_errors
97843,reservation_status_date,2016-09-21,21/09/2016,date_format_inconsistency,format_errors
80466,reservation_status_date,2015-11-17,"November 17, 2015",date_format_inconsistency,format_errors
20721,reservation_status_date,2016-02-08,08/02/2016,date_format_inconsistency,format_errors
104578,reservation_status_date,2017-01-18,18-Jan-2017,date_format_inconsistency,format_errors
63143,reservation_status_date,2016-12-07,2016/12/07,date_format_inconsistency,format_errors
33409,reservation_status_date,2017-02-22,22/02/2017,date_format_inconsistency,format_errors
67912,reservation_status_date,2017-05-09,09-May-2017,date_format_inconsistency,format_errors
40783,reservation_status_date,2015-07-31,"July 31, 2015",date_format_inconsistency,format_errors
47643,reservation_status_date,2016-02-28,2016/02/28,date_format_inconsistency,format_errors
93954,reservation_status_date,2016-07-29,07/29/2016,date_format_inconsistency,format_errors
100035,reservation_status_date,2016-10-22,22/10/2016,date_format_inconsistency,format_errors
113143,reservation_status_date,2017-06-03,03/06/2017,date_format_inconsistency,format_errors
92839,reservation_status_date,2016-07-13,"July 13, 2016",date_format_inconsistency,format_errors
77230,reservation_status_date,2015-09-15,"September 15, 2015",date_format_inconsistency,format_errors
23854,reservation_status_date,2016-05-06,1462492800,date_format_inconsistency,format_errors
22604,reservation_status_date,2016-03-30,"March 30, 2016",date_format_inconsistency,format_errors
13941,reservation_status_date,2016-12-16,12/16/2016,date_format_inconsistency,format_errors
1486,reservation_status_date,2015-07-22,2015/07/22,date_format_inconsistency,format_errors
20939,reservation_status_date,2016-02-14,14/02/2016,date_format_inconsistency,format_errors
27283,reservation_status_date,2016-08-25,"August 25, 2016",date_format_inconsistency,format_errors
95325,reservation_status_date,2016-08-18,18-Aug-2016,date_format_inconsistency,format_errors
23457,reservation_status_date,2016-04-26,04/26/2016,date_format_inconsistency,format_errors
52217,reservation_status_date,2015-10-21,21-Oct-2015,date_format_inconsistency,format_errors
3604,reservation_status_date,2015-12-25,"December 25, 2015",date_format_inconsistency,format_errors
50072,reservation_status_date,2016-01-18,1453075200,date_format_inconsistency,format_errors
13446,reservation_status_date,2017-03-28,03/28/2017,date_format_inconsistency,format_errors
81198,reservation_status_date,2015-12-07,1449446400,date_format_inconsistency,format_errors
57477,reservation_status_date,2016-09-29,29-Sep-2016,date_format_inconsistency,format_errors
43718,reservation_status_date,2015-09-26,2015/09/26,date_format_inconsistency,format_errors
82612,reservation_status_date,2016-01-03,01/03/2016,date_format_inconsistency,format_errors
24206,reservation_status_date,2016-05-15,15/05/2016,date_format_inconsistency,format_errors
12456,reservation_status_date,2017-02-09,2017/02/09,date_format_inconsistency,format_errors
55097,reservation_status_date,2016-01-14,"January 14, 2016",date_format_inconsistency,format_errors
6560,reservation_status_date,2016-06-26,06/26/2016,date_format_inconsistency,format_errors
21533,reservation_status_date,2016-03-03,1456963200,date_format_inconsistency,format_errors
98870,reservation_status_date,2016-10-06,10/06/2016,date_format_inconsistency,format_errors
65906,reservation_status_date,2016-12-15,"December 15, 2016",date_format_inconsistency,format_errors
105077,reservation_status_date,2017-01-29,2017/01/29,date_format_inconsistency,format_errors
64467,reservation_status_date,2017-01-12,1484179200,date_format_inconsistency,format_errors
37279,reservation_status_date,2017-06-12,1497225600,date_format_inconsistency,format_errors
56898,reservation_status_date,2016-02-09,09-Feb-2016,date_format_inconsistency,format_errors
36675,reservation_status_date,2017-05-26,26/05/2017,date_format_inconsistency,format_errors
42565,reservation_status_date,2015-09-10,10/09/2015,date_format_inconsistency,format_errors
44552,reservation_status_date,2015-10-11,2015/10/11,date_format_inconsistency,format_errors
44660,reservation_status_date,2015-10-11,11-Oct-2015,date_format_inconsistency,format_errors
100158,reservation_status_date,2016-10-24,24/10/2016,date_format_inconsistency,format_errors
100352,reservation_status_date,2016-10-27,2016/10/27,date_format_inconsistency,format_errors
8289,reservation_status_date,2016-09-25,1474761600,date_format_inconsistency,format_errors
6566,reservation_status_date,2016-06-07,07/06/2016,date_format_inconsistency,format_errors
15266,reservation_status_date,2017-04-06,2017/04/06,date_format_inconsistency,format_errors
69005,reservation_status_date,2017-01-05,"January 05, 2017",date_format_inconsistency,format_errors
57381,reservation_status_date,2016-09-05,"September 05, 2016",date_format_inconsistency,format_errors
31214,reservation_status_date,2016-12-18,2016/12/18,date_format_inconsistency,format_errors
86099,reservation_status_date,2016-03-27,03/27/2016,date_format_inconsistency,format_errors
7423,reservation_status_date,2016-07-21,21/07/2016,date_format_inconsistency,format_errors
56114,reservation_status_date,2016-06-29,1467158400,date_format_inconsistency,format_errors
91352,reservation_status_date,2016-06-20,"June 20, 2016",date_format_inconsistency,format_errors
87939,reservation_status_date,2016-04-29,04/29/2016,date_format_inconsistency,format_errors
4584,reservation_status_date,2016-03-27,2016/03/27,date_format_inconsistency,format_errors
108080,reservation_status_date,2017-05-18,05/18/2017,date_format_inconsistency,format_errors
51999,reservation_status_date,2016-02-09,2016/02/09,date_format_inconsistency,format_errors
96849,reservation_status_date,2016-09-09,09/09/2016,date_format_inconsistency,format_errors
95055,reservation_status_date,2016-08-14,14-Aug-2016,date_format_inconsistency,format_errors
95635,reservation_status_date,2016-08-22,"August 22, 2016",date_format_inconsistency,format_errors
45968,reservation_status_date,2015-09-07,1441584000,date_format_inconsistency,format_errors
82000,reservation_status_date,2015-12-18,18-Dec-2015,date_format_inconsistency,format_errors
106022,reservation_status_date,2017-02-19,1487462400,date_format_inconsistency,format_errors
117866,reservation_status_date,2017-08-11,08/11/2017,date_format_inconsistency,format_errors
100009,reservation_status_date,2016-10-21,"October 21, 2016",date_format_inconsistency,format_errors
105731,reservation_status_date,2017-02-15,2017/02/15,date_format_inconsistency,format_errors
15258,reservation_status_date,2016-02-25,25/02/2016,date_format_inconsistency,format_errors
19279,reservation_status_date,2015-12-12,1449878400,date_format_inconsistency,format_errors
44037,reservation_status_date,2015-08-21,2015/08/21,date_format_inconsistency,format_errors
86176,reservation_status_date,2016-03-29,2016/03/29,date_format_inconsistency,format_errors
37651,reservation_status_date,2017-06-25,06/25/2017,date_format_inconsistency,format_errors
93896,reservation_status_date,2016-07-28,2016/07/28,date_format_inconsistency,format_errors
74678,reservation_status_date,2015-01-30,1422576000,date_format_inconsistency,format_errors
80603,reservation_status_date,2017-07-20,07/20/2017,date_format_inconsistency,format_errors
75663,reservation_status_date,2015-07-06,06-Jul-2015,date_format_inconsistency,format_errors
105607,reservation_status_date,2017-02-12,12/02/2017,date_format_inconsistency,format_errors
59931,reservation_status_date,2016-02-01,"February 01, 2016",date_format_inconsistency,format_errors
114772,reservation_status_date,2017-06-27,27/06/2017,date_format_inconsistency,format_errors
34844,reservation_status_date,2017-04-07,07-Apr-2017,date_format_inconsistency,format_errors
